,kposition,kposition,lposition,lposition,nposition,nposition,rposition,rposition,vposition,vposition,bestgrade3,bestgrade3,bestgrade4,bestgrade4,bestgrade5,bestgrade5,elm_01,elm_01,elm_02,elm_02,elm_03,elm_03,elm_04,elm_04,elm_05,elm_05,sarcasm,sarcasm,mcfiller1,mcfiller1,mcfiller2,mcfiller2,mcfiller3,mcfiller3,mcmost1,mcmost1,mcmost2,mcmost2,mcmost3,mcmost3,mcmost4,mcmost4,mcmost5,mcmost5,mcsome1,mcsome1,mcsome2,mcsome2,mcsome3,mcsome3,mcsome4,mcsome4,mcsome5,mcsome5,tempest2,tempest2,tempest3,tempest3,tempfollowup1,tempfollowup1,tempfollowup2,tempfollowup2,tempfollowup3,tempfollowup3,worstgrade3,worstgrade3,worstgrade4,worstgrade4,worstgrade5,worstgrade5
11,1.0,0.8865802884101868,2.0,0.7526243925094604,1.0,0.6863186359405518,1.0,0.5903964042663574,1.0,0.9742099046707153,10.0,0.4305993318557739,3.0,0.2845935821533203,1.0,0.5627574920654297,4.0,0.4074902832508087,3.0,0.3924754858016968,6.0,0.4404127597808838,5.0,0.4934180974960327,5.0,0.3598214387893677,5.0,0.5637826919555664,1.0,0.5980089902877808,1.0,0.7728996276855469,1.0,0.9751684665679932,2.0,0.9754486680030823,2.0,0.905869722366333,2.0,0.944223165512085,2.0,0.7351085543632507,2.0,0.9914600849151611,1.0,0.9896435737609863,2.0,0.7794361114501953,2.0,0.8775303363800049,2.0,0.803534209728241,1.0,0.9779899716377258,5.0,0.518004298210144,3.0,0.6590690016746521,6.0,0.7900911569595337,6.0,0.4567519724369049,4.0,0.7188721299171448,10.0,0.5014086961746216,5.0,0.2709232568740845,5.0,0.20835721492767334
12,1.0,0.5485775470733643,2.0,0.733930230140686,1.0,0.5914600491523743,1.0,0.8506489992141724,1.0,0.9806021451950073,5.0,0.15510638058185577,3.0,0.42048919200897217,1.0,0.8021276593208313,7.0,0.41440993547439575,6.0,0.8100354671478271,6.0,0.35585883259773254,5.0,0.23953883349895477,7.0,0.5112650394439697,2.0,0.5031241178512573,2.0,0.5980440974235535,1.0,0.9175872206687927,1.0,0.8666921257972717,2.0,0.958113968372345,2.0,0.9516828060150146,2.0,0.9494962096214294,2.0,0.9766338467597961,2.0,0.9726139903068542,2.0,0.7924113273620605,2.0,0.6892094612121582,2.0,0.9348886609077454,2.0,0.9178977608680725,1.0,0.9736598134040833,6.0,0.975342869758606,2.0,0.6866003274917603,7.0,0.7529268264770508,7.0,0.4934747517108917,4.0,0.8099725842475891,10.0,0.18235836923122406,4.0,0.3244241774082184,4.0,0.35599008202552795
13,2.0,0.852742075920105,2.0,0.6663267016410828,1.0,0.5680985450744629,1.0,0.8618625402450562,1.0,0.9872204661369324,10.0,0.20980942249298096,4.0,0.3741512596607208,1.0,0.713355302810669,4.0,0.36210280656814575,6.0,0.38383832573890686,3.0,0.33572232723236084,5.0,0.23863759636878967,3.0,0.5435278415679932,6.0,0.37389373779296875,2.0,0.7478258013725281,1.0,0.6202474236488342,1.0,0.9665858149528503,2.0,0.9574883580207825,2.0,0.7509235739707947,2.0,0.9611937403678894,2.0,0.7881246209144592,2.0,0.9967731833457947,1.0,0.9999996423721313,2.0,0.9262908101081848,1.0,0.9673008322715759,2.0,0.684711217880249,1.0,0.9031341671943665,5.0,0.512104332447052,3.0,0.49128392338752747,6.0,0.877636194229126,7.0,0.35340970754623413,5.0,0.4810900390148163,10.0,0.2675415277481079,4.0,0.41412267088890076,1.0,0.2240961194038391
14,2.0,0.7559506297111511,2.0,0.5875723958015442,1.0,0.5263628363609314,1.0,0.8893190026283264,1.0,0.9937350153923035,4.0,0.2253217250108719,2.0,0.27737292647361755,1.0,0.915717601776123,7.0,0.6139728426933289,7.0,0.513487696647644,6.0,0.44466015696525574,1.0,0.20797206461429596,7.0,0.26040932536125183,2.0,0.531640887260437,2.0,0.6461935639381409,1.0,0.8386019468307495,1.0,0.8686714172363281,2.0,0.9619153738021851,2.0,0.8502649068832397,2.0,0.9864402413368225,2.0,0.9474334716796875,2.0,0.973162829875946,1.0,0.581477701663971,2.0,0.8403370976448059,2.0,0.8121538758277893,2.0,0.9264882206916809,1.0,0.8873671293258667,6.0,0.8334882855415344,3.0,0.6733208298683167,7.0,0.9785313606262207,7.0,0.920291006565094,5.0,0.4110349416732788,10.0,0.24524372816085815,1.0,0.3267682194709778,7.0,0.22281716763973236
15,1.0,0.65817791223526,2.0,0.5200364589691162,2.0,0.536467432975769,1.0,0.6874875426292419,1.0,0.9556906223297119,10.0,0.18898743391036987,3.0,0.3775497376918793,1.0,0.4837495982646942,9.0,0.44285285472869873,8.0,0.37222206592559814,6.0,0.5064323544502258,3.0,0.4376763701438904,7.0,0.2643619775772095,5.0,0.299069344997406,1.0,0.5105642676353455,1.0,0.780217707157135,1.0,0.8975448608398438,2.0,0.9481956362724304,2.0,0.7508492469787598,2.0,0.9848884344100952,2.0,0.9359762072563171,2.0,0.9855852723121643,1.0,0.9849624633789062,2.0,0.849511444568634,2.0,0.969253420829773,2.0,0.8598402142524719,1.0,0.9039959907531738,4.0,0.24630866944789886,3.0,0.5573268532752991,6.0,0.45818057656288147,7.0,0.4829614758491516,4.0,0.5801789164543152,10.0,0.33218148350715637,3.0,0.23109301924705505,5.0,0.20557980239391327
16,2.0,0.7492137551307678,2.0,0.7948413491249084,2.0,0.6273735761642456,1.0,0.789155900478363,1.0,0.9900078773498535,10.0,0.21252232789993286,3.0,0.242893785238266,1.0,0.817674458026886,4.0,0.21589423716068268,6.0,0.5393465161323547,5.0,0.40204212069511414,5.0,0.6651120781898499,7.0,0.5642320513725281,5.0,0.3486788272857666,2.0,0.5233908891677856,1.0,0.80291348695755,1.0,0.9373389482498169,2.0,0.9572665095329285,2.0,0.8968921303749084,2.0,0.9852070212364197,2.0,0.7395055294036865,2.0,0.9938353300094604,1.0,0.9999181032180786,2.0,0.7456610202789307,1.0,0.6143468618392944,2.0,0.89493727684021,1.0,0.9622138142585754,6.0,0.4099687337875366,3.0,0.7282108664512634,6.0,0.7733443975448608,6.0,0.8328601121902466,4.0,0.8324452042579651,10.0,0.19667518138885498,4.0,0.4026331603527069,7.0,0.21750451624393463
17,2.0,0.7951325178146362,2.0,0.9555124044418335,1.0,0.5722659826278687,1.0,0.884945273399353,1.0,0.9892749190330505,6.0,0.157425194978714,4.0,0.29600533843040466,1.0,0.7581403851509094,6.0,0.4960973262786865,6.0,0.3522806763648987,5.0,0.5756078958511353,5.0,0.5000407695770264,7.0,0.4891677796840668,5.0,0.5823959112167358,2.0,0.6826086640357971,1.0,0.6374026536941528,1.0,0.8603239059448242,2.0,0.8784401416778564,2.0,0.9647817015647888,2.0,0.9620193839073181,1.0,0.7650660276412964,2.0,0.9924821257591248,1.0,0.9999998807907104,2.0,0.6048758029937744,1.0,0.7791382074356079,2.0,0.7039064764976501,1.0,0.858594536781311,5.0,0.700459897518158,3.0,0.6130391955375671,6.0,0.911499559879303,6.0,0.8526445031166077,5.0,0.7910712361335754,10.0,0.2763625979423523,1.0,0.47779572010040283,5.0,0.2740788459777832
18,2.0,0.526511013507843,2.0,0.8745261430740356,2.0,0.5536641478538513,1.0,0.6391515731811523,1.0,0.9736427664756775,10.0,0.25722503662109375,3.0,0.31564003229141235,1.0,0.9456567764282227,7.0,0.4143742322921753,5.0,0.26924774050712585,6.0,0.4266129434108734,5.0,0.5384407043457031,6.0,0.2563539743423462,1.0,0.5426236391067505,2.0,0.6279484033584595,1.0,0.8291414380073547,1.0,0.932806670665741,2.0,0.965621829032898,2.0,0.956076443195343,2.0,0.9559056162834167,2.0,0.9198081493377686,2.0,0.9869984984397888,1.0,0.9914577603340149,2.0,0.7378716468811035,1.0,0.7312729954719543,2.0,0.7808467149734497,1.0,0.9225724339485168,6.0,0.5686057209968567,2.0,0.64069002866745,6.0,0.761505663394928,6.0,0.684619128704071,5.0,0.49777093529701233,7.0,0.22521847486495972,4.0,0.36265331506729126,6.0,0.2173517942428589
19,2.0,0.9847338795661926,2.0,0.7804118990898132,2.0,0.7261204123497009,1.0,0.9295305609703064,1.0,0.9589629769325256,5.0,0.19463521242141724,5.0,0.2638302445411682,1.0,0.8544974327087402,7.0,0.5576092004776001,4.0,0.39580097794532776,3.0,0.3838241398334503,5.0,0.26027578115463257,7.0,0.24520006775856018,5.0,0.9303192496299744,2.0,0.8725414276123047,1.0,0.8486356139183044,1.0,0.9190439581871033,2.0,0.9565314054489136,2.0,0.9180054664611816,2.0,0.9174235463142395,1.0,0.6384024620056152,2.0,0.9680019617080688,1.0,0.5660924315452576,2.0,0.6873122453689575,2.0,0.5510117411613464,2.0,0.7004122734069824,1.0,0.9054535627365112,6.0,0.5278538465499878,3.0,0.7403965592384338,6.0,0.5073980689048767,6.0,0.3799823820590973,5.0,0.9320301413536072,6.0,0.19286316633224487,1.0,0.41313740611076355,7.0,0.16127470135688782
20,1.0,0.6031985282897949,2.0,0.8135512471199036,2.0,0.5699849128723145,1.0,0.6596235632896423,1.0,0.9867945313453674,10.0,0.25827717781066895,3.0,0.37203624844551086,1.0,0.9084851145744324,7.0,0.8649753332138062,5.0,0.6209602952003479,4.0,0.360887736082077,6.0,0.33805495500564575,8.0,0.29245197772979736,4.0,0.29644811153411865,2.0,0.7591068148612976,1.0,0.8680123686790466,1.0,0.9379891753196716,2.0,0.9618897438049316,2.0,0.8639363646507263,2.0,0.9492247700691223,2.0,0.9659923315048218,2.0,0.9851607084274292,1.0,0.923640787601471,2.0,0.8341442942619324,1.0,0.698018491268158,2.0,0.9583067297935486,1.0,0.9229506254196167,6.0,0.48340898752212524,2.0,0.753808319568634,6.0,0.7467288970947266,6.0,0.49734237790107727,4.0,0.8282921314239502,10.0,0.23276637494564056,4.0,0.4064851403236389,7.0,0.1926533281803131
21,2.0,0.7303133010864258,2.0,0.6915415525436401,2.0,0.7146133184432983,1.0,0.9667374491691589,1.0,0.9967040419578552,8.0,0.15127113461494446,4.0,0.2826603949069977,1.0,0.8350329995155334,7.0,0.6291102766990662,6.0,0.5043548345565796,4.0,0.2849726974964142,5.0,0.613103985786438,7.0,0.701837956905365,5.0,0.8134954571723938,2.0,0.8510276675224304,1.0,0.739014208316803,1.0,0.9596222639083862,2.0,0.8315683007240295,2.0,0.729168713092804,2.0,0.9445598721504211,2.0,0.5979189276695251,2.0,0.9664523005485535,1.0,0.9909687638282776,2.0,0.8137103319168091,1.0,0.6119157075881958,2.0,0.9640922546386719,1.0,0.8373721241950989,5.0,0.3574187755584717,3.0,0.5233072638511658,7.0,0.5859310030937195,6.0,0.7047592997550964,4.0,0.661338746547699,6.0,0.185647651553154,4.0,0.3994145393371582,7.0,0.46127811074256897
22,2.0,0.5908309817314148,2.0,0.810132622718811,2.0,0.7128050923347473,1.0,0.8564502596855164,1.0,0.9925628304481506,10.0,0.20862503349781036,3.0,0.2817079424858093,1.0,0.7549381256103516,7.0,0.3430481553077698,5.0,0.4306793510913849,3.0,0.3898783326148987,4.0,0.2813147306442261,5.0,0.5703371167182922,5.0,0.6214037537574768,1.0,0.5033314824104309,1.0,0.6885454654693604,1.0,0.9672295451164246,2.0,0.8989672064781189,2.0,0.9038179516792297,2.0,0.9553529024124146,1.0,0.6580182909965515,2.0,0.9902804493904114,1.0,0.9996329545974731,2.0,0.6740533709526062,1.0,0.9352473020553589,1.0,0.528465747833252,1.0,0.9361851215362549,5.0,0.6815696358680725,3.0,0.5614803433418274,6.0,0.9727621078491211,6.0,0.9322822093963623,5.0,0.7871702909469604,6.0,0.16901318728923798,4.0,0.3981717824935913,7.0,0.22136156260967255
23,2.0,0.6188448071479797,1.0,0.573203980922699,1.0,0.5519664287567139,1.0,0.8513763546943665,1.0,0.9941771030426025,4.0,0.2042052149772644,2.0,0.26616573333740234,1.0,0.5785125494003296,4.0,0.5882973074913025,4.0,0.3184879720211029,6.0,0.3807690441608429,3.0,0.28275471925735474,7.0,0.4134831428527832,5.0,0.8634332418441772,1.0,0.5316301584243774,1.0,0.7730043530464172,1.0,0.8904274106025696,2.0,0.9485582113265991,2.0,0.9451082348823547,2.0,0.9638832211494446,2.0,0.6476001143455505,2.0,0.9805640578269958,1.0,0.880107581615448,2.0,0.8188647031784058,2.0,0.8669894933700562,2.0,0.7026433348655701,1.0,0.9647162556648254,6.0,0.8464707136154175,3.0,0.7625654935836792,6.0,0.6557847261428833,6.0,0.8109099268913269,5.0,0.7304348945617676,10.0,0.23731589317321777,4.0,0.5055171847343445,7.0,0.2144700437784195
24,2.0,0.9651691913604736,2.0,0.883084237575531,1.0,0.7869353890419006,1.0,0.6718282103538513,1.0,0.9918688535690308,10.0,0.2814270853996277,3.0,0.277495801448822,1.0,0.7683339715003967,6.0,0.47355183959007263,3.0,0.8639294505119324,3.0,0.39932331442832947,3.0,0.34580197930336,3.0,0.48156246542930603,5.0,0.6869177222251892,2.0,0.6129499673843384,1.0,0.5944550037384033,1.0,0.9553096294403076,2.0,0.9739379286766052,2.0,0.9568933248519897,2.0,0.9497541785240173,1.0,0.6926918625831604,2.0,0.9941847920417786,1.0,0.9995537400245667,2.0,0.9376000165939331,1.0,0.8008241653442383,2.0,0.7348593473434448,1.0,0.8762183785438538,5.0,0.8751462697982788,3.0,0.6068367958068848,6.0,0.8064156174659729,7.0,0.6397213339805603,4.0,0.6989708542823792,10.0,0.48391932249069214,1.0,0.5331835150718689,3.0,0.24306771159172058
25,2.0,0.6397879123687744,2.0,0.9517000913619995,2.0,0.6714398860931396,1.0,0.8022850751876831,1.0,0.9971097111701965,1.0,0.2211005985736847,1.0,0.41084757447242737,1.0,0.918191134929657,6.0,0.8431420922279358,3.0,0.4824058413505554,6.0,0.443939208984375,9.0,0.5104590654373169,6.0,0.3891395926475525,5.0,0.6033737063407898,2.0,0.8311164379119873,1.0,0.9413297176361084,1.0,0.8839858174324036,2.0,0.9617561101913452,2.0,0.8731326460838318,2.0,0.9932199120521545,2.0,0.9987209439277649,2.0,0.9839539527893066,2.0,0.5566219091415405,2.0,0.9666038751602173,2.0,0.8453847765922546,2.0,0.973553478717804,1.0,0.9512914419174194,7.0,0.28483906388282776,3.0,0.7338276505470276,7.0,0.9868423342704773,7.0,0.9790441393852234,6.0,0.8399215936660767,10.0,0.3234158754348755,1.0,0.29719147086143494,1.0,0.3147423565387726
26,2.0,0.8971653580665588,2.0,0.8024003505706787,1.0,0.5435118675231934,1.0,0.8796195387840271,1.0,0.9800618290901184,7.0,0.1665770411491394,3.0,0.29562047123908997,1.0,0.709374189376831,7.0,0.42710867524147034,7.0,0.37079113721847534,6.0,0.36645856499671936,5.0,0.5725572109222412,7.0,0.39034825563430786,5.0,0.7782258987426758,2.0,0.689400851726532,1.0,0.7907168865203857,1.0,0.9400654435157776,2.0,0.9329756498336792,2.0,0.9094278812408447,2.0,0.9632658362388611,2.0,0.6535561084747314,2.0,0.9785057902336121,1.0,0.9972143769264221,2.0,0.6341356039047241,2.0,0.5506343245506287,2.0,0.859825074672699,1.0,0.8606815934181213,6.0,0.847724974155426,3.0,0.45177534222602844,6.0,0.847863495349884,6.0,0.7479084730148315,5.0,0.49440649151802063,10.0,0.15571437776088715,1.0,0.250090092420578,7.0,0.1866176575422287
27,1.0,0.6242642998695374,2.0,0.5057350397109985,1.0,0.5273181796073914,1.0,0.8777985572814941,1.0,0.9976422190666199,1.0,0.18057474493980408,4.0,0.26704156398773193,1.0,0.9030491709709167,7.0,0.4248066246509552,5.0,0.3698808550834656,5.0,0.4419197738170624,5.0,0.23604927957057953,6.0,0.2428927719593048,2.0,0.6538617014884949,2.0,0.7320239543914795,1.0,0.7871888279914856,1.0,0.8592259287834167,2.0,0.9671962261199951,2.0,0.8812807202339172,2.0,0.9838220477104187,2.0,0.9540183544158936,2.0,0.9846610426902771,1.0,0.9999480247497559,2.0,0.8994889855384827,1.0,0.8015260100364685,2.0,0.933961033821106,1.0,0.8236606121063232,7.0,0.39275822043418884,3.0,0.6287161111831665,7.0,0.7930804491043091,7.0,0.6211463212966919,4.0,0.8266107439994812,10.0,0.24230237305164337,4.0,0.45008012652397156,7.0,0.24229750037193298
